index,id,gender,car,property,children,income,income_type,education,marital_status,housing_type,age,employed_years,work_phone,phone,email,family_members,reject
1364,5033608,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,52.0,0.0,0,0,0,2,0
1365,5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,5.0,0,0,0,2,0
1366,5091369,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,3.0,1,1,0,2,0
1367,5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,34.0,11.0,0,0,0,2,0
1368,5022136,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,0,0,0,2,0
1369,5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,54.0,5.0,1,1,0,1,0
1370,5104981,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,59.0,0.0,0,0,0,1,0
1371,5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,33.0,8.0,0,0,0,2,0
1372,5145970,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.0,0.0,0,0,0,1,0
1373,5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.0,8.0,0,0,0,2,0
1374,5143219,F,N,Y,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,61.0,0.0,0,0,0,1,0
1375,5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,29.0,3.0,0,0,0,2,0
1376,5113801,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35.0,9.0,0,0,1,3,0
1377,5054625,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.0,0.0,0,0,0,1,0
1378,5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,30.0,4.0,0,0,0,3,0
1379,5050482,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.0,29.0,0,0,0,2,0
1380,5142691,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,18.0,1,1,0,4,0
1381,5067696,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,52.0,12.0,0,1,0,2,0
1382,5105577,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,33.0,1.0,1,1,0,2,0
1383,5033714,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,8.0,1,1,0,3,0
1384,5062016,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.0,7.0,0,0,0,1,0
1385,5045798,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,25.0,0.0,0,0,0,2,0
1386,5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,30.0,4.0,0,0,0,2,0
1387,5088853,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,31.0,6.0,0,0,1,2,0
1388,5037169,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.0,0.0,0,0,0,2,0
1389,5142752,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,49.0,1.0,1,1,0,1,0
1390,5116056,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,29.0,0,0,0,2,0
1391,5143025,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,32.0,2.0,1,1,0,2,0
1392,5091549,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,8.0,0,1,0,2,0
1393,5061161,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,36.0,10.0,0,1,0,5,0
1394,5142248,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,54.0,6.0,0,0,0,2,0
1395,5068262,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,35.0,15.0,0,0,0,4,0
1396,5090415,F,Y,N,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,54.0,27.0,1,1,0,1,0
1397,5068843,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,62.0,12.0,1,1,0,1,0
1398,5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,25.0,1.0,1,0,1,3,0
1399,5105715,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,8.0,0,0,0,2,0
1400,5105842,M,Y,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,0,0,0,2,0
1401,5145964,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,10.0,0,0,0,4,0
1402,5089658,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45.0,1.0,1,0,0,1,0
1403,5068233,M,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,1.0,0,0,0,3,0
1404,5113259,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,32.0,1.0,0,0,0,1,0
1405,5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,5.0,0,1,0,3,0
1406,5137151,F,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.0,0.0,0,1,0,2,0
1407,5095423,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,32.0,5.0,1,0,1,2,0
1408,5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,35.0,7.0,0,0,0,2,0
1409,5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,50.0,11.0,0,0,0,2,0
1410,5022156,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,32.0,8.0,0,1,1,4,0
1411,5137365,M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,3.0,0,1,0,2,0
1412,5068811,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.0,7.0,0,0,0,2,0
1413,5068238,F,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,31.0,7.0,1,1,0,2,0
1414,5046495,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,0.0,0,0,0,2,0
1415,5023491,M,Y,Y,0,83250.0,Working,Secondary / secondary special,Married,House / apartment,56.0,17.0,1,1,1,2,0
1416,5125510,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.0,0.0,0,1,0,3,0
1417,5113401,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,30.0,2.0,0,0,1,1,0
1418,5010202,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,27.0,5.0,0,0,1,2,0
1419,5143175,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,48.0,7.0,0,0,0,1,0
1420,5041739,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,34.0,1.0,0,0,0,3,0
1421,5048217,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,2.0,0,0,0,3,0
1422,5091382,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,35.0,13.0,0,0,0,4,0
1423,5143314,M,N,Y,0,114750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,58.0,0.0,0,0,0,1,0
1424,5009918,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,35.0,1.0,0,1,0,4,0
1425,5024238,F,N,Y,0,47250.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,59.0,0.0,0,1,0,2,0
1426,5114427,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,0.0,0,0,0,2,0
1427,5091406,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.0,5.0,1,0,0,1,0
1428,5023816,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,47.0,2.0,1,1,0,3,0
1429,5126562,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,30.0,9.0,0,0,0,2,0
1430,5054775,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,59.0,4.0,0,0,0,2,0
1431,5091171,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.0,0.0,0,0,0,2,0
1432,5062011,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.0,7.0,0,0,0,1,0
1433,5062407,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66.0,0.0,0,1,0,1,0
1434,5094926,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.0,4.0,1,0,0,2,0
1435,5067312,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,0,0,0,2,0
1436,5125462,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,14.0,0,0,0,3,0
1437,5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,46.0,2.0,1,0,0,2,0
1438,5068367,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,9.0,0,0,0,3,0
1439,5051120,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,35.0,14.0,0,0,0,2,0
1440,5114348,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,27.0,8.0,1,0,0,2,0
1441,5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,36.0,6.0,0,0,0,2,0
1442,5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,44.0,1.0,1,0,0,3,0
1443,5054343,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,3.0,0,1,0,2,0
1444,5009000,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,27.0,2.0,0,0,0,2,0
1445,5090302,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.0,13.0,0,0,1,2,0
1446,5067299,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,25.0,3.0,0,0,1,1,0
1447,5010344,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,0,0,0,2,0
1448,5011032,F,N,Y,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,48.0,21.0,0,1,0,3,0
1449,5038582,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.0,0.0,0,0,0,2,0
1450,5067729,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.0,7.0,1,1,0,3,0
1451,5067638,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63.0,0.0,0,1,0,1,0
1452,5010795,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,15.0,1,1,0,2,0
1453,5116594,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,43.0,2.0,0,0,0,2,0
1454,5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,26.0,0.0,0,0,0,2,0
1455,5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,60.0,14.0,0,0,1,2,0
1456,5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,1.0,0,0,0,2,0
1457,5117190,F,N,Y,3,207000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,42.0,1.0,1,1,0,4,0
1458,5009798,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.0,0.0,0,1,0,1,0
1459,5024077,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,56.0,0.0,0,0,0,1,0
1460,5118580,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,36.0,5.0,0,0,0,2,0
1461,5053535,F,N,Y,0,216000.0,Pensioner,Higher education,Single / not married,House / apartment,56.0,0.0,0,0,0,1,0
1462,5045070,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,7.0,0,0,0,2,0
1463,5062334,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,25.0,3.0,0,0,0,2,0
1464,5051097,F,N,N,0,69750.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,60.0,0.0,0,1,0,1,0
1465,5021968,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,32.0,3.0,0,0,0,3,0
1466,5028858,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,38.0,8.0,0,0,0,3,0
1467,5067182,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,31.0,2.0,1,0,0,2,0
1468,5112652,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,44.0,8.0,1,1,0,2,0
1469,5115523,F,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,36.0,10.0,0,0,0,5,0
1470,5105069,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,37.0,1.0,1,1,0,2,0
1471,5079127,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,33.0,6.0,0,0,0,2,0
1472,5088689,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,51.0,4.0,1,1,0,3,0
1473,5132784,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,24.0,1.0,1,0,0,1,0
1474,5048458,F,Y,Y,1,126000.0,Working,Higher education,Married,House / apartment,26.0,0.0,0,0,0,3,0
1475,5023719,F,Y,Y,0,175500.0,Pensioner,Higher education,Married,House / apartment,60.0,0.0,0,1,0,2,0
1476,5065477,M,N,N,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,37.0,0.0,0,0,0,3,0
1477,5024096,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,33.0,14.0,1,0,0,1,0
1478,5033520,F,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,34.0,16.0,0,1,0,5,0
1479,5028612,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,29.0,6.0,0,1,0,1,0
1480,5089954,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,35.0,6.0,0,0,0,3,0
1481,5048642,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,66.0,0.0,0,0,0,1,0
1482,5125261,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,42.0,3.0,1,1,0,2,0
1483,5100133,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,38.0,5.0,0,0,0,4,0
1484,5096856,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.0,10.0,0,0,0,2,0
1485,5089719,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,13.0,0,1,0,2,0
1486,5033447,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,30.0,2.0,0,0,0,2,0
1487,5090942,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.0,4.0,0,0,0,2,0
1488,5125816,F,Y,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,54.0,15.0,1,1,0,2,0
1489,5149946,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,61.0,2.0,1,1,0,2,0
1490,5024049,F,Y,Y,1,144000.0,Working,Higher education,Married,House / apartment,35.0,8.0,0,0,0,3,0
1491,5118268,M,Y,N,1,360000.0,State servant,Secondary / secondary special,Married,House / apartment,31.0,10.0,0,1,0,3,0
1492,5023655,F,N,N,0,225000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,28.0,3.0,0,0,0,1,0
1493,5115992,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,36.0,7.0,0,0,0,4,0
1494,5118219,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,42.0,2.0,1,1,0,2,0
1495,5053790,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,45.0,8.0,0,0,0,2,0
